text;count;keyword
metalica;2;0
1700;2;0
geely;2;0
hruz;2;0
insecure;2;0
144;2;0
followback;2;0
peruntukan;2;0
kepinggir;2;0
slawi;2;0
hamidah;2;0
ltr;2;0
phm;2;0
mindah;2;0
sisihkan;2;0
metodologi;2;0
besarku;2;0
archandra;2;0
pucet;2;0
stalking;2;0
kenceng2;2;0
libaaaassss;2;0
spion;2;0
innalillah;2;0
suip;2;0
ngatai;2;0
ikuttt;2;0
bungee;2;0
ngarit;2;0
goblognya;2;0
menggusur;2;0
pengasong;2;0
initdk;2;0
disembah;2;0
option;2;0
iraq;2;0
berjabat;2;0
woooo;2;0
brtanggungjawab;2;0
melamar;2;0
protap;2;0
berdebar2;2;0
uploud;2;0
tnimenjagakedaulatanrakyat;2;0
rri;2;0
kalauw;2;0
putihitujokowi;2;0
dzon;2;0
rayap;2;0
guoblokkkk;2;0
jmlnya;2;0
yabuat;2;0
prabowoada;2;0
jaeee;2;0
sucikan;2;0
tungu;2;0
peruntukannya;2;0
jokowimajuprabowomundur;2;0
ayunda;2;0
harupat;2;0
rif;2;0
kebobrokannya;2;0
dduk;2;0
maah;2;0
example;2;0
alaykum;2;0
gaining;2;0
forum2;2;0
pintunya;2;0
kemas;2;0
viralnya;2;0
kpdku;2;0
kissing;2;0
mrmang;2;0
tim88untukjokowiamin;2;0
cynk;2;0
ngudut;2;0
penangguhan;2;0
selfa;2;0
400rb;2;0
oow;2;0
ardi;2;0
ngajakngajak;2;0
dicela;2;0
ibas;2;0
kejar2;2;0
daerahmu;2;0
nurpati;2;0
kepengecutan;2;0
pinggirkan;2;0
ngeriiiiii;2;0
teel;2;0
kerasnya;2;0
tibggal;2;0
telolis;2;0
bangun2;2;0
colongan;2;0
tuangkan;2;0
acan;2;0
teuku;2;0
ukraina;2;0
variety;2;0
persyarikatan;2;0
dimobilisasi;2;0
luarr;2;0
ata;2;0
indonesiajangan;2;0
sakura;2;0
lempang;2;0
ditimpuk;2;0
ulekan;2;0
sahala;2;0
gaperlu;2;0
pengorbananmu;2;0
harapanku;2;0
apapn;2;0
ngri;2;0
pengeluarannya;2;0
pagelaran;2;0
berpanas;2;0
brta;2;0
tiadalah;2;0
karikatur;2;0
peliharalah;2;0
menyajikan;2;0
aktingnya;2;0
uuppss;2;0
chefjunajagatps;2;0
makhluk?;2;0
terpikat;2;0
595;2;0
kaliee;2;0
terpedaya;2;0
buahhahaha;2;0
tahniah;2;0
8000;2;0
bengkokin;2;0
gimmik;2;0
70k0w1;2;0
bediri;2;0
dika;2;0
tiris;2;0
sandiwaraunokardus;2;0
seapa;2;0
samuel;2;0
mbell;2;0
jemaat;2;0
tobasa;2;0
prok;2;0
pengkolan;2;0
dipersilakan;2;0
weeess;2;0
kapaaaan;2;0
basaaaaaaaaaaaaaah;2;0
khahmad;2;0
acrylic;2;0
dongs;2;0
didarat;2;0
ke93;2;0
naiktinggi2;2;0
berkelahilah;2;0
sediri;2;0
jamane;2;0
ketawaketiwi;2;0
sibapak;2;0
memujamuji;2;0
tiek;2;0
dptb;2;0
specialis;2;0
menggelapkan;2;0
7000t;2;0
unduh;2;0
tainya;2;0
mobilesemkahoax;2;0
2yg;2;0
chance;2;0
menyinari;2;0
mengikutinya;2;0
?????;2;0
joyo;2;0
pserta;2;0
dirscm;2;0
sekang;2;0
pao;2;0
cint;2;0
ecke;2;0
berkenaan;2;0
tui;2;0
napol;2;0
boss2;2;0
mencebong;2;0
kibulnya;2;0
araf;2;0
sjati;2;0
trader;2;0
aurus;2;0
2019tetapcinta;2;0
mengantongi;2;0
kuyup;2;0
didoktrin;2;0
?miring;2;0
ngerendahin;2;0
dei;2;0
ditekankan;2;0
8090an;2;0
blejekin;2;0
bertukar;2;0
metic;2;0
sujud2;2;0
bres;2;0
nahya;2;0
dipanggilnya;2;0
parainspirasi;2;0
ngledek;2;0
m3;2;0
????;2;0
leha;2;0
genjoot;2;0
gepeng;2;0
berjangka;2;0
hakul;2;0
tebalnya;2;0
kodenya;2;0
discrimination;2;0
kultum;2;0
tsunamianyer;2;0
cueknya;2;0
syaiku;2;0
b100;2;0
observers;2;0
ughur;2;0
memengaruhi;2;0
instant;2;0
menghantui;2;0
yadia;2;0
vulkanisir;2;0
dimau;2;0
kidal;2;0
sukarelawan;2;0
sbagian;2;0
lending;2;0
credit;2;0
kaken;2;0
mantappppp;2;0
kalia;2;0
plans;2;0
semburat;2;0
oblong;2;0
meroketnya;2;0
kapam;2;0
8jt;2;0
termehek;2;0
ketipuuuuu;2;0
brangus;2;0
termotivasi;2;0
hed;2;0
380;2;0
refleks;2;0
sereem;2;0
pukan;2;0
menguntungkn;2;0
maestro;2;0
berutal;2;0
rspad;2;0
intine;2;0
eu;2;0
oceeee;2;0
agamabisa;2;0
komika;2;0
cakupannya;2;0
noodle;2;0
gitukan;2;0
pangsit;2;0
saveekowboy;2;0
kroconya;2;0
932;2;0
jngan2;2;0
polhukam;2;0
jentik;2;0
001;2;0
kecantikannya;2;0
bawas;2;0
zamn;2;0
ignorance;2;0
sabaaarr;2;0
crita;2;0
savearasmytha;2;0
pendulang;2;0
gadgetnya;2;0
dies;2;0
habits;2;0
latief;2;0
prabow;2;0
pekerjamigranbersatu;2;0
motogp;2;0
ilcpotrethukumindonesia;2;0
menggemparkan;2;0
gray;2;0
kereeennnn;2;0
wqwqqqqq;2;0
mekso;2;0
stake;2;0
efektifitas;2;0
kemping;2;0
kampretyangdurhaka;2;0
button;2;0
3k;2;0
dihatiku;2;0
kitatetapjokowi;2;0
display;2;0
menelikung;2;0
jokowimusliminsejati;2;0
azzawajalla;2;0
doangg;2;0
laknatlah;2;0
gppyg;2;0
baegak;2;0
receive;2;0
richard;2;0
indi;2;0
bra;2;0
buahny;2;0
dho;2;0
tremendous;2;0
bgeet;2;0
stereo;2;0
gorilla;2;0
?????;2;0
lebahkulon;2;0
pitbull;2;0
gtuan;2;0
sbtlnya;2;0
obeng;2;0
kasiani;2;0
sepik;2;0
muso;2;0
mmbaca;2;0
cieeeeee;2;0
chili;2;0
ump;2;0
inipak;2;0
basement;2;0
bikin2;2;0
derah;2;0
semriwing;2;0
sambungkan;2;0
siapatau;2;0
fundamentalis;2;0
negarawanan;2;0
sebegitunya;2;0
produser;2;0
puisimalam;2;0
mengadudomba;2;0
ceremonial;2;0
berbedalah;2;0
?????;2;0
pakhancur;2;0
hebatt;2;0
bulee;2;0
jeddah;2;0
lapangannya;2;0
samplenya;2;0
meributkan;2;0
mentahmentah;2;0
sontoloyoampgenderuwo;2;0
hha;2;0
pmrthn;2;0
mbaktau;2;0
middle;2;0
arcandra;2;0
buanyaaak;2;0
mrsa;2;0
purba;2;0
busung;2;0
ssk;2;0
????;2;0
1850;2;0
nanggap;2;0
ditiap;2;0
brni;2;0
jokowikeok;2;0
imbuh;2;0
ucapnya;2;0
pasal532;2;0
ngklaim;2;0
hunter;2;0
wadaooo;2;0
belambangan;2;0
za;2;0
mantaaaapp;2;0
menciptakannya;2;0
sempet2nya;2;0
ciiieeee;2;0
hsilnya;2;0
watimpres;2;0
orgm2;2;0
operandinya;2;0
nyaan;2;0
isina;2;0
aminyra;2;0
jhan;2;0
uuuffff;2;0
ngertinya;2;0
muluty;2;0
dipaksain;2;0
lageh;2;0
keluar2;2;0
waaaa;2;0
tvnya;2;0
ulangalik;2;0
emmmach;2;0
tarsok;2;0
uanguang;2;0
lesehan;2;0
olang;2;0
brotowali;2;0
omar;2;0
barokalloohu;2;0
bolo2;2;0
mbaahh;2;0
ngacooooo;2;0
ahokbtp;2;0
baterai;2;0
sospol;2;0
sekarepmu;2;0
nope;2;0
penawaran;2;0
wkwkwkkkkk;2;0
trliun;2;0
pengusungnya;2;0
tjiptaning;2;0
kdatangan;2;0
salamgaruda;2;0
sihat;2;0
peliharaannya;2;0
ansormaju1barisan;2;0
tersaingi;2;0
prosperous;2;0
dikuali;2;0
mengkordinir;2;0
hatijaga;2;0
mohon2;2;0
tao;2;0
m39;2;0
faqih;2;0
dicerca;2;0
tngn;2;0
berhalu;2;0
karokean;2;0
jeff;2;0
berkesudahan;2;0
fiqihkek;2;0
mengkafir2kan;2;0
menginduk;2;0
pjabat;2;0
sendirisendiri;2;0
12harilagicoblosprabowosandi;2;0
sbelom;2;0
lawyers;2;0
fol;2;0
02kl;2;0
bagasi;2;0
jamgan;2;0
miiladik;2;0
lembab;2;0
islaman;2;0
yawm;2;0
ralistis;2;0
kejawab;2;0
calonkan;2;0
karcisnya;2;0
jirr;2;0
sekolh;2;0
haryono;2;0
wajibkan;2;0
ehdi;2;0
progresnya;2;0
baju2;2;0
jleeebbbbb;2;0
palangka;2;0
pksnyungsep;2;0
alaika;2;0
hear;2;0
dirman;2;0
hslkan;2;0
ndok;2;0
nunguin;2;0
pencetus;2;0
major;2;0
porli;2;0
celengan;2;0
kandani;2;0
mengherankan;2;0
series;2;0
rugby;2;0
monolog;2;0
pahan;2;0
wisdom;2;0
aminnnn;2;0
shbt;2;0
sinto;2;0
senyam;2;0
mencemari;2;0
framming;2;0
ilok;2;0
kentung;2;0
profsaya;2;0
caloncalon;2;0
lego;2;0
suicide;2;0
kerinci;2;0
february;2;0
melantik;2;0
pstikan;2;0
ditutup2in;2;0
tutupan;2;0
terbaiknya;2;0
liatkan;2;0
sungkowo;2;0
batre;2;0
smntr;2;0
mudaan;2;0
reneo;2;0
masuki;2;0
idh;2;0
stealth;2;0
theresa;2;0
????;2;0
hkum;2;0
genetis;2;0
pekerjaan2;2;0
negur;2;0
tadzah;2;0
jlnkan;2;0
mukaku;2;0
convention;2;0
dilukiskan;2;0
mantaaaaab;2;0
memulangkan;2;0
ngerebus;2;0
ketaun;2;0
courage;2;0
hatiny;2;0
triumph;2;0
ijtimah;2;0
segingga;2;0
armando;2;0
unpredictable;2;0
woro;2;0
dihambur2kan;2;0
cebongdungu;2;0
mandela;2;0
paradise;2;0
1550;2;0
pencitraanmu;2;0
pappers;2;0
malware;2;0
ademnya;2;0
ngamuknya;2;0
rakernas;2;0
tmn02;2;0
pilsung;2;0
dbwh;2;0
nyeri;2;0
islan;2;0
umurku;2;0
luangkan;2;0
kecilpun;2;0
imput;2;0
meruginya;2;0
syafaat;2;0
league;2;0
kekecilan;2;0
jogjakarta;2;0
isn;2;0
becomes;2;0
bandul;2;0
benae;2;0
buu;2;0
pengekangan;2;0
aremania;2;0
teyeng;2;0
tvoon;2;0
bebatuan;2;0
pasinya;2;0
nech;2;0
kemenagan;2;0
menghancurkannya;2;0
membidik;2;0
kamisemuapilih02;2;0
nyleneh;2;0
menerawang;2;0
ularnya;2;0
emakk;2;0
ketawatawa;2;0
sanjaya;2;0
butir2;2;0
deeeh;2;0
abujandasaracen;2;0
keringatnya;2;0
helloooooo;2;0
dibuatbuat;2;0
bbmnya;2;0
dijawab2;2;0
kelinci;2;0
berbuntut;2;0
nyatp;2;0
kepantasan;2;0
bermuda;2;0
halmahera;2;0
aboard;2;0
inikarena;2;0
mondarmandir;2;0
menguraikan;2;0
appeal;2;0
bersatuikutkyai;2;0
sunrise;2;0
saudariku;2;0
didatangkan;2;0
mmuahh;2;0
terpatahkan;2;0
ricis;2;0
mnggiring;2;0
adhock;2;0
indonesiaprabowosandi;2;0
syariatnya;2;0
ginikah;2;0
habis2in;2;0
dipoligami;2;0
hrmuslim;2;0
wau;2;0
sekaleng;2;0
alipay;2;0
basiiii;2;0
kfc;2;0
keberpihakkan;2;0
terlaknat;2;0
waaaaa;2;0
berlemak;2;0
extinguisher;2;0
cam;2;0
bidjimana;2;0
dicopet;2;0
memperlebar;2;0
bocorkapal;2;0
dipilihin;2;0
bervariasi;2;0
bekasnya;2;0
nenek?;2;0
mujiibassaailiin;2;0
medheni;2;0
abg2;2;0
ngulik;2;0
digertak;2;0
pergilah;2;0
17april19;2;0
nasuk;2;0
telingamu;2;0
intisari;2;0
aromanya;2;0
prevent;2;0
waktos;2;0
irasional;2;0
punyai;2;0
2bersih;2;0
memenang;2;0
jmin;2;0
tidakkerjakeras;2;0
memberinya;2;0
plenga;2;0
pijitin;2;0
minyaknya;2;0
thukul;2;0
gr2;2;0
doble;2;0
parrai;2;0
plengo;2;0
lll;2;0
qobulkan;2;0
monoritas;2;0
dibidik;2;0
hahahahahahha;2;0
antre;2;0
saran2;2;0
gorok;2;0
thomas;2;0
anonymous;2;0
hajaar;2;0
macih;2;0
terkirim;2;0
hedon;2;0
menkumham;2;0
hasily;2;0
suit;2;0
meruncing;2;0
mempertajam;2;0
cendekiawan;2;0
kroco;2;0
euuy;2;0
proaktif;2;0
menstimulasi;2;0
eye;2;0
minjemnya;2;0
shameonyou;2;0
pembentuk;2;0
vis;2;0
itj;2;0
janjix;2;0
candu;2;0
6jt;2;0
diturun;2;0
mahasiwa;2;0
13jt;2;0
umm;2;0
parpolnya;2;0
sinten;2;0
diitung;2;0
segambreng;2;0
cuuuuk;2;0
evidence;2;0
gubernurku;2;0
saber;2;0
terbungkus;2;0
mencengkram;2;0
ngeliatin;2;0
hhmm;2;0
hihih;2;0
brtentangan;2;0
artix;2;0
waalaikumsallam;2;0
warrahmatullahi;2;0
mhsw;2;0
wabarkatuh;2;0
taqdirnya;2;0
desayg;2;0
direhab;2;0
citizens;2;0
impornya;2;0
item2;2;0
hakan;2;0
palestinians;2;0
hhhhhhhhhhhh;2;0
takuttakuti;2;0
kelon;2;0
tabuhan;2;0
perencanaannya;2;0
hahahahahahahah;2;0
diblow;2;0
saracenmakantuan;2;0
meaningful;2;0
karduses;2;0
kalaian;2;0
kerjakeras;2;0
ngisep;2;0
ruar;2;0
ngebedain;2;0
gajadi;2;0
1978;2;0
ternyt;2;0
darwin;2;0
kampungdesa;2;0
boto;2;0
qq;2;0
ajr;2;0
berpindah;2;0
famili;2;0
opini2;2;0
prediksikan;2;0
diiket;2;0
paid;2;0
?m?n;2;0
pssibisaapa;2;0
convincing;2;0
leads;2;0
selasasambat;2;0
pintupintu;2;0
lupaaa;2;0
selebtuit;2;0
qikqikqikkk;2;0
bedjad;2;0
wayange;2;0
samaku;2;0
peribahasanya;2;0
dibelokkan;2;0
mbaaaa;2;0
pengancam;2;0
bersepeda;2;0
wajiblah;2;0
vangkeee;2;0
pigi;2;0
inul;2;0
dibayarnya;2;0
sato;2;0
ayoyo;2;0
karenajokowimenang;2;0
cipto;2;0
banguun;2;0
menyalahgunakan;2;0
beureum;2;0
bengeut;2;0
khitan;2;0
disebutnya;2;0
pengenlah;2;0
meteka;2;0
diritwit;2;0
boarding;2;0
minimart;2;0
peron;2;0
padumukan;2;0
142;2;0
capable;2;0
suksesi;2;0
2500kg;2;0
oala;2;0
kehausan;2;0
mules2;2;0
sumpah2;2;0
mempercayainya;2;0
jokowipanik;2;0
akbarr;2;0
dikalahin;2;0
mantaapp;2;0
inijempol;2;0
lagiapakah;2;0
himher;2;0
nangkapnya;2;0
berkamuflase;2;0
memilikimu;2;0
bersemi;2;0
yours;2;0
tercintanya;2;0
retweets;2;0
prcy;2;0
unskilled;2;0
panggung2;2;0
solomenangkanprabowo;2;0
1k;2;0
wiji;2;0
juri;2;0
koncone;2;0
bnyk2;2;0
kucel;2;0
keciprat;2;0
kekawatiran;2;0
legalitas;2;0
kebarokahan;2;0
mengaguminya;2;0
evek;2;0
diamini;2;0
mbulan;2;0
sekpri;2;0
handheld;2;0
silsilahnya;2;0
pup;2;0
intolerant;2;0
rara;2;0
autisma;2;0
sil;2;0
paki;2;0
neko;2;0
dibentuknya;2;0
presenter;2;0
deligitimasi;2;0
syair2;2;0
staz;2;0
menyejukan;2;0
betuuulll;2;0
maemoen;2;0
nyeneng2in;2;0
bebani;2;0
koclok;2;0
hahahahahayg;2;0
kokkegagalan;2;0
maknyossss;2;0
pemenkes;2;0
oei;2;0
yupz;2;0
beriii;2;0
payudara;2;0
perawatannya;2;0
banyakn;2;0
anggotamu;2;0
described;2;0
yusanto;2;0
gajimu;2;0
mantaphh;2;0
hamburin;2;0
prilly;2;0
dishoot;2;0
bebankan;2;0
walang;2;0
karat;2;0
buruk2;2;0
brbagai;2;0
babget;2;0
berkahilah;2;0
amanlah;2;0
kkkkk;2;0
capekcapek;2;0
klausul;2;0
nhahhh;2;0
followingnya;2;0
kmrin2;2;0
dijabah;2;0
wakakakaka;2;0
mijan;2;0
qiqiqi;2;0
tafsirkan;2;0
harimu;2;0
???;2;0
nyaci;2;0
rumonomeetsukma;2;0
booo;2;0
keganasan;2;0
fotomu;2;0
???????;2;0
woalaa;2;0
demgan;2;0
emergency;2;0
disisir;2;0
???????;2;0
cman;2;0
sensei;2;0
diumbar;2;0
qs2;2;0
siapapunpresidennya;2;0
gagahnya;2;0
jaetp;2;0
jokowibersamacucu;2;0
rachmawati;2;0
nuli;2;0
oba;2;0
urged;2;0
dashboard;2;0
conflict;2;0
yemeni;2;0
bertakwatipu;2;0
kln;2;0
walhi;2;0
pandawa;2;0
remaining;2;0
mantaaapp;2;0
orngnya;2;0
aladdin;2;0
bulunya;2;0
onlinelol;2;0
mariazakharova;2;0
saveourdemocrazy;2;0
ngetweetnya;2;0
religi?n;2;0
terperangah;2;0
hyoyeon;2;0
ruby;2;0
empty;2;0
joglosemar;2;0
tambahnya;2;0
kontlo;2;0
itudulu;2;0
naudzubillahimindzalik;2;0
teruuusss;2;0
mines;2;0
penggoreng;2;0
dikurangin;2;0
dellet;2;0
anjay;2;0
dijejalkan;2;0
melamun;2;0
mnikmati;2;0
wuiiiih;2;0
??????;2;0
pinteran;2;0
????;2;0
tatacara;2;0
m3nang;2;0
period;2;0
aeo;2;0
didengarkan;2;0
jakowi;2;0
mempedulikan;2;0
dokgun;2;0
cangcut;2;0
yrakyat;2;0
dolok;2;0
hbsnya;2;0
basamo;2;0
yalah;2;0
keturan;2;0
klilu;2;0
dicubit;2;0
amaze;2;0
weakness;2;0
nyerahkan;2;0
luur;2;0
berjamaahnya;2;0
heartbreaking;2;0
fisabilillah;2;0
laindan;2;0
dimanusiakan;2;0
tambun;2;0
menggoyang;2;0
bergumul;2;0
kedah;2;0
ldk;2;0
ahjangan;2;0
printah;2;0
memeh;2;0
gagas;2;0
mmberikn;2;0
mngusut;2;0
lirboyo;2;0
sibukkan;2;0
waduuhh;2;0
markasnya;2;0
apaapaan;2;0
incess;2;0
kepulangan;2;0
350year;2;0
menarinari;2;0
kesatu;2;0
sombongangkuhcongkaktakabur;2;0
selo;2;0
keyupuk;2;0
blackpink;2;0
edong;2;0
memilikin;2;0
jkrt;2;0
dwmokrasi;2;0
dialektika;2;0
kempis;2;0
nggaklah;2;0
mikirnye;2;0
seoalah;2;0
ahlussunnah;2;0
ciu;2;0
aamiinkan;2;0
cangkok;2;0
inspektorat;2;0
duuuuh;2;0
ngelucu;2;0
nc;2;0
ngidolain;2;0
kjdian;2;0
oriented;2;0
janjijokowi;2;0
mandek;2;0
snggup;2;0
digibeng;2;0
simbul;2;0
kepegang;2;0
kbu;2;0
mliht;2;0
beling;2;0
lumping;2;0
jatohin;2;0
repoot;2;0
kemben;2;0
clearly;2;0
berkeliling;2;0
dipotret;2;0
selsel;2;0
jbtn;2;0
ngumpetin;2;0
ciwidey;2;0
korean;2;0
inovator;2;0
praktekan;2;0
digruduk;2;0
mistar;2;0
corp;2;0
dbwa;2;0
anggurin;2;0
beuhhh;2;0
bidara;2;0
stopumbarjanji;2;0
stopnipurakyat;2;0
berotot;2;0
pilihku;2;0
kakang;2;0
amitamit;2;0
petakilan;2;0
rabies;2;0
korbanin;2;0
mninggal;2;0
dess;2;0
permudahkan;2;0
rotinya;2;0
masivnya;2;0
mpek;2;0
gunuang;2;0
menghardik;2;0
bazis;2;0
tauhidbkn;2;0
waduuhhh;2;0
ditulisi;2;0
ngerpek;2;0
meninggalpun;2;0
manayg;2;0
instropeksi;2;0
ajasiapa;2;0
ngerawat;2;0
samsek;2;0
hahahahhaha;2;0
confused;2;0
ciecie;2;0
takutttt;2;0
indonesiasatu;2;0
kecian;2;0
tewasnya;2;0
serapat;2;0
ngarasa;2;0
kulkasnya;2;0
jawablah;2;0
created;2;0
petuk;2;0
heranya;2;0
kontingen;2;0
pengusahanya;2;0
diurut;2;0
pemberat;2;0
ginilah;2;0
went;2;0
separoh;2;0
pus;2;0
razi;2;0
finalnya;2;0
paruparu;2;0
hipertensi;2;0
kawinan;2;0
itusdh;2;0
kirim2;2;0
spirits;2;0
keceriaan;2;0
musuhmu;2;0
kempesin;2;0
presidenmaunyague;2;0
prabowonasionalispatriotik;2;0
pstinya;2;0
terbawah;2;0
dapurmu;2;0
akhhh;2;0
ngomng;2;0
secra;2;0
mabuknya;2;0
nyopot;2;0
suapan;2;0
kekampretan;2;0
miliarder;2;0
weeeew;2;0
alive;2;0
karwo;2;0
kedekatannya;2;0
didelete;2;0
ormasormas;2;0
disantap;2;0
ktakan;2;0
hihiihi;2;0
justitia;2;0
konkritnya;2;0
waelah;2;0
alun2;2;0
bbo;2;0
penyembur;2;0
terjemahin;2;0
mahir;2;0
taktis;2;0
letnan;2;0
nggon;2;0
ketidakhadiran;2;0
sihhhhh;2;0
adilnya;2;0
ratingnya;2;0
djoyohadikusumo;2;0
sesorang;2;0
loohhh;2;0
akronim;2;0
loly;2;0
teknokrat;2;0
disokong;2;0
inimana;2;0
hotang;2;0
isih;2;0
dijln;2;0
profsalim;2;0
sokur;2;0
maakk;2;0
carita;2;0
fachrul;2;0
picnic;2;0
jembrana;2;0
namamya;2;0
peraturanperaturan;2;0
hastagnya;2;0
pemimpinmu;2;0
helmi;2;0
mongggo;1;0
ketumnyabye;1;0
gunjingin;1;0
mustahiq;1;0
lookman;1;0
selesein;1;0
kunang2;1;0
matidiledakkan;1;0
mrendahkan;1;0
memalukankarena;1;0
inyaallah;1;0
194;1;0
promotor;1;0
toj;1;0
rusuhcepat;1;0
walikotasomplak;1;0
konstentasi;1;0
ampuhnya;1;0
yawda;1;0
loyoo;1;0
uwuw;1;0
gike;1;0
m13;1;0
jungkirbalik;1;0
bkkbn;1;0
ampuunnnnnnn;1;0
civilian;1;0
tulisana;1;0
tvyang;1;0
mlompat;1;0
telegram;1;0
pangkatmu;1;0
membangga;1;0
yayayayaaya;1;0
ajadi;1;0
eladhalah;1;0
nahhhhnahhh;1;0
ajawong;1;0
yakinkampret;1;0
waraskanotakkita;1;0
ketentuannyagendeng;1;0
nyungsepsltrategi;1;0
pemberkatan;1;0
adean;1;0
sidah;1;0
tengokin;1;0
kremil;1;0
berjemaah;1;0
awer;1;0
dikriteriakan;1;0
mambaco;1;0
proyekk;1;0
nulisciri;1;0
ngamuknggak;1;0
sakti2;1;0
pastesan;1;0
100rupiah;1;0
kul;1;0
itis;1;0
prasasti?;1;0
bicaracoba;1;0
taim;1;0
dahgw;1;0
bibgung;1;0
mempenjarakan;1;0
kekerasankebengisan;1;0
sukaigak;1;0
lowbet;1;0
ademmmmm;1;0
capressampah;1;0
pripet;1;0
ajadasar;1;0
rekaman?;1;0
inkubator;1;0
waduhjane;1;0
tenggelamin;1;0
ajahbikin;1;0
alamsemua;1;0
laknatmelaknat;1;0
haiti_haiti;1;0
momohop;1;0
ngangis;1;0
ngegaa;1;0
berekam;1;0
aksi?;1;0
ustadzjadi;1;0
seki;1;0
santunterarah;1;0
iyahhh;1;0
seyemmm;1;0
budayakanlah;1;0
iniingatkan;1;0
ceeeileehhh;1;0
mrnrngahi;1;0
innfrastruktur;1;0
sayatolakjokowi;1;0
adanamanya;1;0
ngocehtp;1;0
2hektar;1;0
skripsinya;1;0
satusombong;1;0
ktngkpa;1;0
indiana;1;0
ayuuhk;1;0
jawabnye;1;0
wkwkwwkwk;1;0
perlurusuh;1;0
teloris;1;0
psaang;1;0
dikangenin;1;0
rebusss;1;0
tabung2;1;0
ulenulen;1;0
glran;1;0
nihhane;1;0
nelponin;1;0
whew;1;0
gedeeambeegg;1;0
posko2;1;0
nyakayak;1;0
tanggulangi;1;0
gakk;1;0
padipupuk;1;0
tawur;1;0
alhadmulillah;1;0
dijaki;1;0
isukisuk;1;0
rejimmmm;1;0
kmbud;1;0
sadiiiissssss;1;0
official_pan;1;0
hahaaaatrnyata;1;0
beneraneh;1;0
hahahaelo;1;0
4000000;1;0
embernya;1;0
berkaryainfo;1;0
turutilah;1;0
kedjaaammm;1;0
blgah;1;0
terdampar;1;0
barumo;1;0
islam_mengerikan;1;0
piple;1;0
kuaaaaakkkkk;1;0
enarkah;1;0
mukidinya;1;0
powder;1;0
teriakdi;1;0
bug;1;0
pdemokrat;1;0
jobs;1;0
smpurna;1;0
bgsnya;1;0
sujud2an;1;0
miliku;1;0
berkeadilandgn;1;0
607;1;0
ngwek2;1;0
pretpilih;1;0
bilangpercuma;1;0
aminmksih;1;0
terkuaakk;1;0
kakaaaa;1;0
ititisan;1;0
kabotan;1;0
anehmgkn;1;0
kentos;1;0
rasakn;1;0
ayatlah;1;0
soliditassinergitas;1;0
popmie;1;0
swearing;1;0
bawaslukpu;1;0
dekokrasi;1;0
twrlihat;1;0
nkripresiden;1;0
ngebetpakai;1;0
dinas2;1;0
maksiatorg;1;0
chinaterus;1;0
widihhhhhhhngerih;1;0
blkbiasanya;1;0
ksp;1;0
penanntang;1;0
curangitukorupsi;1;0
tolak31jutadpt;1;0
sereceh;1;0
senyapkan;1;0
435;1;0
inima;1;0
meow;1;0
yihaaa;1;0
h14kapalolengjendral;1;0
jadi2ankaga;1;0
mbakkt;1;0
snep;1;0
pejabatminimprestasi;1;0
pembenci2;1;0
trotoarnya;1;0
handanovic;1;0
hartos;1;0
psang;1;0
mati2ankayak;1;0
ksna;1;0
larii;1;0
sekolammu;1;0
cawen;1;0
kumpulnih;1;0
istanasemua;1;0
yaawkwkwkwk;1;0
sajaotak;1;0
aminskrg;1;0
hukumbersiaplah;1;0
keledi;1;0
transjakartabekasi;1;0
diapaain;1;0
korsletdukung;1;0
diempang;1;0
mngmka;1;0
dianaktirikan;1;0
fiikiran;1;0
jayagak;1;0
110000;1;0
wawasanhanya;1;0
bayaranyg;1;0
siktor;1;0
twettwakil;1;0
indonesiaorang;1;0
apliaksi;1;0
tionghoaitu;1;0
cebay;1;0
mub?halah;1;0
sihcebong;1;0
98dan;1;0
gemuru;1;0
sarkawi;1;0
mengkritikbpk;1;0
pemerannya;1;0
astaghfirullahapakah;1;0
ulan;1;0
karimunjawa;1;0
bernu;1;0
sobatbadai;1;0
ungkaplah;1;0
kloninganmu;1;0
jleeebbbbzzzzzzz;1;0
uangkarna;1;0
berjenjangbagaimana;1;0
kesantunanbpk;1;0
kagag;1;0
jagalautnkri;1;0
berkahlaut;1;0
yatolong;1;0
opponent;1;0
cukupnya;1;0
jakmiko;1;0
matihihi;1;0
kadarisman;1;0
mnggunkn;1;0
monaslimat;1;0
gebrakgebrak;1;0
milenialmillenial;1;0
balaikencana;1;0
laf;1;0
pekon;1;0
sajakami;1;0
banganda;1;0
mengalaminya;1;0
pengecekan;1;0
chan;1;0
m01;1;0
spgny;1;0
alsace;1;0
wakli;1;0
siiiphidup;1;0
stanbay;1;0
cebongok200;1;0
gedungdpr;1;0
ketahuanklw;1;0
sholatdulubarungopi;1;0
nantigondok;1;0
tenggelamkangak;1;0
agustusan;1;0
terpanjatkan;1;0
elektabilitaa;1;0
prabowosandibersamaulama;1;0
dibcaci;1;0
jokwer;1;0
landa;1;0
peralatanperalatan;1;0
yuami;1;0
kurangkah;1;0
berapagratis;1;0
antriannya;1;0
ngaletak;1;0
hungkulxixixixi;1;0
nyajaga;1;0
zorro;1;0
berniaga;1;0
makmurin;1;0
kelasdgn;1;0
blasssinaelectionobserversos;1;0
kudapati;1;0
hahahahahajawabannya;1;0
lazimannya;1;0
tekankan;1;0
hoac;1;0
twitwarnya;1;0
anjaaaaay;1;0
exportnya;1;0
dekne;1;0
dimama;1;0
